time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm)
0.001 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.002 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.004 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.005 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.007 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.008 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.010 	 354.6 	 -0.0 	 -0.0 	 0.1 	 0.0 	 0.0 	 0.0 
0.012 	 354.6 	 -0.0 	 -0.0 	 0.1 	 0.0 	 0.0 	 0.0 
0.013 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.015 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.016 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.018 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.020 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.021 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.023 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.024 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.026 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.027 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.029 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.030 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.032 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.033 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.035 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.036 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.038 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.039 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.041 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.043 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.044 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.046 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.047 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.049 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.050 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.052 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.053 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.055 	 354.6 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
