time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm)
0.001 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.003 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.005 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.007 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.009 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.011 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.013 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.015 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.016 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.018 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.020 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.022 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.024 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.026 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.027 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.029 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.031 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.033 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.034 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.036 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.038 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.039 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.041 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.042 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.044 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.045 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.047 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.049 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.052 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.054 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.055 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.057 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.058 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.060 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.061 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.063 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.064 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.066 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.068 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.069 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.071 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.072 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.074 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.075 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.077 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.078 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.080 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.081 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.084 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.085 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.087 	 0.8 	 -0.0 	 -0.0 	 0.3 	 0.0 	 0.0 	 0.0 
0.088 	 0.8 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
