time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm)
0.002 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.003 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.005 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.007 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.008 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.010 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.011 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.014 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.016 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.018 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.020 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.022 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.024 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.025 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.027 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.029 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.030 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.032 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.034 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.038 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.039 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.041 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.043 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.045 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.046 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
0.048 	 0.0 	 -0.0 	 -0.0 	 0.2 	 0.0 	 0.0 	 0.0 
